Insee - Statistiques locales; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; 
Code;Libellé;Unités légales dans industrie manufacturière, industries extractives et autres (en nombre) 2021;Part construction dans les créations d'ent. 2023;Population municipale 2022;Créations d'entreprises (en nombre) 2023;Unités légales (en nombre) 2021
55261;Juvigny-en-Perthois;1;0;134;1;4
55262;Juvigny-sur-Loison;1;N/A - résultat non disponible;248;N/A - résultat non disponible;6
55263;Kœur-la-Grande;1;33.3;164;3;7
55264;Kœur-la-Petite;2;0;254;1;8
55265;Labeuville;0;N/A - résultat non disponible;140;N/A - résultat non disponible;9
55266;Lachalade;0;0;54;2;0
55267;Lachaussée;3;0;280;3;22
55268;Lacroix-sur-Meuse;2;0;649;5;22
55269;Lahaymeix;1;N/A - résultat non disponible;76;N/A - résultat non disponible;2
55270;Lahayville;0;0;29;2;0
55271;Laheycourt;2;N/A - résultat non disponible;354;N/A - résultat non disponible;11
55272;Laimont;3;16.7;426;6;25
55274;Lamorville;1;N/A - résultat non disponible;276;N/A - résultat non disponible;13
55275;Lamouilly;0;0;84;1;0
55276;Landrecourt-Lempire;0;N/A - résultat non disponible;223;N/A - résultat non disponible;10
55278;Laneuville-au-Rupt;1;0;196;1;7
55279;Laneuville-sur-Meuse;2;0;446;3;18
55280;Lanhères;0;50;55;2;2
55281;Latour-en-Woëvre;1;0;87;2;3
55282;Lavallée;1;N/A - résultat non disponible;87;N/A - résultat non disponible;5
55284;Lavincourt;1;N/A - résultat non disponible;71;N/A - résultat non disponible;2
55285;Lavoye;0;0;145;3;7
55286;Lemmes;2;0;236;1;9
55288;Lérouville;4;0;1380;12;53
55289;Levoncourt;0;0;56;1;3
55290;Lignières-sur-Aire;0;0;52;1;1
55291;Ligny-en-Barrois;12;3.4;3696;29;165
55292;Liny-devant-Dun;2;N/A - résultat non disponible;189;N/A - résultat non disponible;6
55293;Lion-devant-Dun;1;0;178;1;7
55295;Lisle-en-Barrois;1;N/A - résultat non disponible;28;N/A - résultat non disponible;6
55296;L'Isle-en-Rigault;3;16.7;465;6;32
55297;Lissey;1;0;105;1;3
55298;Loisey;1;0;278;3;17
55299;Loison;1;N/A - résultat non disponible;117;N/A - résultat non disponible;5
55300;Longeaux;1;20;219;5;11
55301;Longchamps-sur-Aire;0;N/A - résultat non disponible;120;N/A - résultat non disponible;7
55302;Longeville-en-Barrois;4;0;1092;8;54
55303;Loupmont;0;N/A - résultat non disponible;73;N/A - résultat non disponible;2
55304;Louppy-le-Château;1;0;163;1;7
55306;Louppy-sur-Loison;1;N/A - résultat non disponible;118;N/A - résultat non disponible;5
55307;Louvemont-Côte-du-Poivre;0;N/A - résultat non disponible;0;N/A - résultat non disponible;0
55310;Luzy-Saint-Martin;0;0;113;1;3
55311;Maizeray;0;0;24;1;4
55312;Maizey;2;0;159;2;12
55313;Malancourt;0;0;69;1;1
55315;Mandres-en-Barrois;0;0;112;1;4
55316;Mangiennes;1;18.2;401;11;17
55317;Manheulles;1;N/A - résultat non disponible;152;N/A - résultat non disponible;7
55320;Marchéville-en-Woëvre;0;N/A - résultat non disponible;68;N/A - résultat non disponible;2
55321;Marre;1;N/A - résultat non disponible;181;N/A - résultat non disponible;8
55322;Marson-sur-Barboure;1;N/A - résultat non disponible;58;N/A - résultat non disponible;2
55323;Martincourt-sur-Meuse;0;N/A - résultat non disponible;68;N/A - résultat non disponible;2
55324;Marville;6;0;514;4;39
55325;Maucourt-sur-Orne;0;N/A - résultat non disponible;49;N/A - résultat non disponible;2
55326;Maulan;0;0;107;4;4
55327;Mauvages;1;28.6;240;7;10
55328;Maxey-sur-Vaise;4;0;281;2;12
55329;Mécrin;0;14.3;188;7;4
55330;Méligny-le-Grand;1;N/A - résultat non disponible;89;N/A - résultat non disponible;4
55331;Méligny-le-Petit;0;0;74;1;1
55332;Menaucourt;1;0;229;1;6
55333;Ménil-aux-Bois;1;0;47;1;4
55334;Ménil-la-Horgne;0;0;175;2;9
55335;Ménil-sur-Saulx;1;0;245;2;14
55336;Merles-sur-Loison;0;0;146;1;5
55338;Milly-sur-Bradon;0;0;148;1;4
55339;Mogeville;1;N/A - résultat non disponible;74;N/A - résultat non disponible;4
55340;Mognéville;0;33.3;359;3;14
55341;Moirey-Flabas-Crépion;0;0;112;1;8
55343;Montblainville;0;0;57;1;2
55344;Montbras;0;N/A - résultat non disponible;21;N/A - résultat non disponible;1
55345;Mont-devant-Sassey;1;0;99;1;2
55346;Montfaucon-d'Argonne;4;0;276;4;11
55347;Les Monthairons;0;0;326;1;6
55348;Montiers-sur-Saulx;3;100;366;1;13
55349;Montigny-devant-Sassey;1;N/A - résultat non disponible;131;N/A - résultat non disponible;7
55350;Montigny-lès-Vaucouleurs;1;N/A - résultat non disponible;77;N/A - résultat non disponible;3
55351;Montmédy;3;13.3;2018;15;91
55352;Montplonne;1;0;137;2;9
55353;Montsec;0;0;76;1;2
55355;Montzéville;0;100;154;1;4
55356;Moranville;0;N/A - résultat non disponible;103;N/A - résultat non disponible;7
55357;Morgemoulin;0;0;107;1;2
55358;Chanteraine;2;0;186;1;12
55359;Morley;3;0;207;1;13
55360;Mouilly;0;N/A - résultat non disponible;106;N/A - résultat non disponible;2
55361;Moulainville;1;N/A - résultat non disponible;138;N/A - résultat non disponible;6
55362;Moulins-Saint-Hubert;2;0;186;1;10
55363;Moulotte;1;N/A - résultat non disponible;87;N/A - résultat non disponible;4
55364;Mouzay;5;16.7;650;6;22
55365;Murvaux;0;0;138;1;2
55366;Val-d'Ornain;3;14.3;971;7;48
55367;Muzeray;1;0;132;2;4
55368;Naives-en-Blois;2;0;156;1;13
55369;Naives-Rosières;5;11.1;809;9;22
55370;Naix-aux-Forges;2;0;195;2;9
55371;Nançois-le-Grand;0;N/A - résultat non disponible;74;N/A - résultat non disponible;1
55372;Nançois-sur-Ornain;0;0;362;2;10
55373;Nant-le-Grand;0;0;82;1;4
55374;Nant-le-Petit;0;N/A - résultat non disponible;77;N/A - résultat non disponible;6
55375;Nantillois;0;0;63;1;5
55376;Nantois;0;0;77;1;1
55377;Nepvant;0;N/A - résultat non disponible;91;N/A - résultat non disponible;1
55378;Nettancourt;2;0;242;5;14
55379;Le Neufour;0;0;54;1;1
55380;Neuville-en-Verdunois;0;0;49;2;3
55381;Neuville-lès-Vaucouleurs;0;0;147;1;0
55382;Neuville-sur-Ornain;2;0;366;3;15
55383;Neuvilly-en-Argonne;0;0;227;2;8
55384;Nicey-sur-Aire;2;0;129;1;5
55385;Nixéville-Blercourt;4;0;502;5;23
55386;Nonsard-Lamarche;3;N/A - résultat non disponible;225;N/A - résultat non disponible;15
55387;Nouillonpont;1;0;245;3;2
55388;Noyers-Auzécourt;1;0;274;1;8
55389;Nubécourt;1;25;249;4;9
55391;Olizy-sur-Chiers;0;N/A - résultat non disponible;196;N/A - résultat non disponible;3
55394;Ornes;0;N/A - résultat non disponible;8;N/A - résultat non disponible;0
55395;Osches;0;N/A - résultat non disponible;59;N/A - résultat non disponible;1
55396;Ourches-sur-Meuse;1;0;221;1;8
55397;Pagny-la-Blanche-Côte;0;33.3;226;3;10
55398;Pagny-sur-Meuse;7;5.6;1026;18;75
55399;Pareid;1;N/A - résultat non disponible;111;N/A - résultat non disponible;2
55400;Parfondrupt;1;N/A - résultat non disponible;42;N/A - résultat non disponible;1
55401;Les Paroches;3;50;415;2;20
55403;Peuvillers;0;0;60;1;1
55404;Pierrefitte-sur-Aire;2;0;306;2;21
55405;Pillon;0;0;250;1;7
55406;Pintheville;0;0;104;1;0
55407;Pont-sur-Meuse;1;0;132;4;5
55408;Pouilly-sur-Meuse;0;N/A - résultat non disponible;172;N/A - résultat non disponible;7
55409;Pretz-en-Argonne;0;100;61;1;1
55410;Quincy-Landzécourt;1;N/A - résultat non disponible;138;N/A - résultat non disponible;5
55411;Rambluzin-et-Benoite-Vaux;0;N/A - résultat non disponible;86;N/A - résultat non disponible;11
55412;Rambucourt;0;0;191;1;5
55414;Rancourt-sur-Ornain;2;N/A - résultat non disponible;180;N/A - résultat non disponible;3
55415;Ranzières;0;N/A - résultat non disponible;90;N/A - résultat non disponible;1
55416;Rarécourt;2;0;205;1;6
55419;Récicourt;1;0;150;3;9
55420;Récourt-le-Creux;0;0;68;1;7
55421;Reffroy;0;N/A - résultat non disponible;72;N/A - résultat non disponible;3
55422;Regnéville-sur-Meuse;0;N/A - résultat non disponible;50;N/A - résultat non disponible;0
55423;Rembercourt-Sommaisne;3;0;311;5;21
55424;Remennecourt;0;N/A - résultat non disponible;45;N/A - résultat non disponible;2
55425;Remoiville;0;0;130;2;5
55426;Resson;2;0;372;2;12
55427;Revigny-sur-Ornain;14;10.7;2600;28;158
55428;Réville-aux-Bois;0;0;130;1;0
55429;Riaville;2;N/A - résultat non disponible;50;N/A - résultat non disponible;3
55430;Ribeaucourt;0;0;71;1;3
55431;Richecourt;2;0;56;1;8
55433;Rigny-la-Salle;4;0;370;2;15
55434;Rigny-Saint-Martin;0;0;50;1;6
55435;Robert-Espagne;4;0;758;10;36
55436;Les Roises;0;N/A - résultat non disponible;27;N/A - résultat non disponible;0
55437;Romagne-sous-les-Côtes;0;0;123;3;6
55438;Romagne-sous-Montfaucon;0;0;175;1;4
55439;Ronvaux;1;N/A - résultat non disponible;105;N/A - résultat non disponible;2
55442;Raival;2;0;241;2;12
55443;Rouvres-en-Woëvre;6;0;589;3;19
55444;Rouvrois-sur-Meuse;1;0;195;1;11
55445;Rouvrois-sur-Othain;0;50;193;2;10
55446;Rumont;2;100;84;1;5
55447;Rupt-aux-Nonains;0;20;367;5;10
55448;Rupt-devant-Saint-Mihiel;0;N/A - résultat non disponible;40;N/A - résultat non disponible;3
55449;Rupt-en-Woëvre;0;0;282;2;8
55450;Rupt-sur-Othain;0;0;49;2;2
55452;Saint-Amand-sur-Ornain;1;0;60;1;6
55453;Saint-André-en-Barrois;0;50;61;2;5
55454;Saint-Aubin-sur-Aire;2;0;177;3;6
55456;Saint-Germain-sur-Meuse;1;100;215;1;9
55457;Saint-Hilaire-en-Woëvre;2;0;181;3;11
55458;Saint-Jean-lès-Buzy;1;0;376;2;9
55459;Saint-Joire;0;N/A - résultat non disponible;232;N/A - résultat non disponible;8
55460;Saint-Julien-sous-les-Côtes;1;N/A - résultat non disponible;139;N/A - résultat non disponible;6
55461;Saint-Laurent-sur-Othain;0;20;443;5;5
55462;Saint-Maurice-sous-les-Côtes;6;38.5;359;13;33
55463;Saint-Mihiel;15;13;3848;23;200
55464;Saint-Pierrevillers;0;N/A - résultat non disponible;151;N/A - résultat non disponible;4
55465;Saint-Remy-la-Calonne;0;N/A - résultat non disponible;99;N/A - résultat non disponible;3
55466;Salmagne;3;50;284;2;9
55467;Sampigny;9;33.3;693;6;46
55468;Samogneux;0;N/A - résultat non disponible;99;N/A - résultat non disponible;4
55469;Sassey-sur-Meuse;0;0;89;1;0
55470;Saudrupt;0;N/A - résultat non disponible;191;N/A - résultat non disponible;6
55471;Saulmory-Villefranche;1;N/A - résultat non disponible;82;N/A - résultat non disponible;2
55472;Saulvaux;2;0;113;1;7
55473;Saulx-lès-Champlon;0;0;113;2;4
55474;Sauvigny;2;33.3;222;3;11
55475;Sauvoy;1;N/A - résultat non disponible;70;N/A - résultat non disponible;5
55476;Savonnières-devant-Bar;3;0;451;1;50
55477;Savonnières-en-Perthois;5;50;400;2;14
55479;Seigneulles;1;0;154;3;4
55481;Senon;0;25;299;4;15
55482;Senoncourt-les-Maujouy;0;N/A - résultat non disponible;100;N/A - résultat non disponible;1
55484;Septsarges;0;0;47;1;1
55485;Sepvigny;0;N/A - résultat non disponible;74;N/A - résultat non disponible;2
55487;Seuzey;1;N/A - résultat non disponible;85;N/A - résultat non disponible;3
55488;Silmont;0;50;143;2;3
55489;Sivry-la-Perche;2;0;279;1;7
55490;Sivry-sur-Meuse;1;25;337;4;8
55492;Sommedieue;4;16.7;959;6;26
55493;Sommeilles;2;50;181;2;6
55494;Sommelonne;1;0;401;2;13
55495;Sorbey;1;0;233;2;9
55496;Sorcy-Saint-Martin;3;0;1044;11;40
55497;Les Souhesmes-Rampont;3;0;321;4;12
55498;Souilly;4;0;426;5;28
55500;Spincourt;5;0;815;8;55
55501;Stainville;5;100;375;1;18
55502;Stenay;12;6.5;2428;31;151
55503;Taillancourt;1;N/A - résultat non disponible;123;N/A - résultat non disponible;6
55504;Tannois;1;0;389;1;18
55505;Thierville-sur-Meuse;13;0;3168;22;148
55506;Thillombois;0;N/A - résultat non disponible;30;N/A - résultat non disponible;0
55507;Thillot;1;50;206;2;9
55508;Thonne-la-Long;2;0;357;3;10
55509;Thonne-le-Thil;0;0;276;1;5
55510;Thonne-les-Près;0;N/A - résultat non disponible;125;N/A - résultat non disponible;4
55511;Thonnelle;0;33.3;115;3;2
55512;Tilly-sur-Meuse;0;100;277;1;12
55514;Trémont-sur-Saulx;2;0;571;2;25
55515;Trésauvaux;0;0;70;3;1
55516;Tréveray;3;33.3;550;3;25
55517;Seuil-d'Argonne;1;0;523;1;32
55518;Cousances-lès-Triconville;1;0;146;1;9
55519;Tronville-en-Barrois;9;28.6;1319;7;49
55520;Troussey;2;14.3;470;7;19
55521;Troyon;4;0;231;2;13
55522;Ugny-sur-Meuse;0;N/A - résultat non disponible;106;N/A - résultat non disponible;2
55523;Vacherauville;1;0;191;1;12
55525;Vadelaincourt;0;N/A - résultat non disponible;77;N/A - résultat non disponible;1
55526;Vadonville;2;0;251;1;12
55527;Varennes-en-Argonne;8;0;629;4;53
55528;Varnéville;0;N/A - résultat non disponible;49;N/A - résultat non disponible;1
55530;Valbois;1;0;95;2;5
55531;Vassincourt;0;N/A - résultat non disponible;276;N/A - résultat non disponible;4
55532;Vaubecourt;1;25;314;4;9
55533;Vaucouleurs;10;18.8;1916;16;95
55534;Vaudeville-le-Haut;0;0;49;1;0
55535;Vaudoncourt;2;0;79;2;2
55536;Vauquois;0;N/A - résultat non disponible;23;N/A - résultat non disponible;2
55537;Douaumont-Vaux;0;N/A - résultat non disponible;81;N/A - résultat non disponible;11
55540;Vaux-lès-Palameix;1;N/A - résultat non disponible;59;N/A - résultat non disponible;3
55541;Vavincourt;2;66.7;532;3;18
55543;Velaines;6;0;880;4;39
55544;Velosnes;2;0;139;2;3
55545;Verdun;67;4.4;16610;158;1080
55546;Verneuil-Grand;2;N/A - résultat non disponible;204;N/A - résultat non disponible;6
55547;Verneuil-Petit;1;N/A - résultat non disponible;109;N/A - résultat non disponible;2
55549;Véry;0;0;82;2;3
55551;Vigneulles-lès-Hattonchâtel;16;14.3;1581;28;138
55552;Vigneul-sous-Montmédy;0;0;83;1;3
55553;Vignot;3;11.1;1277;9;42
55554;Villécloye;0;0;250;1;5
55555;Ville-devant-Belrain;0;N/A - résultat non disponible;33;N/A - résultat non disponible;1
55556;Ville-devant-Chaumont;0;0;49;1;1
55557;Ville-en-Woëvre;0;50;130;2;5
55559;Villeroy-sur-Méholle;0;0;56;1;2
55560;Villers-aux-Vents;1;0;127;1;5
55561;Villers-devant-Dun;2;0;51;1;5
55562;Villers-le-Sec;4;0;127;3;12
55563;Villers-lès-Mangiennes;0;N/A - résultat non disponible;71;N/A - résultat non disponible;1
55565;Villers-sous-Pareid;0;0;74;2;3
55566;Villers-sur-Meuse;2;0;284;5;11
55567;Ville-sur-Cousances;1;0;139;1;1
55568;Ville-sur-Saulx;3;0;278;2;15
55569;Villotte-devant-Louppy;0;0;163;1;5
55570;Villotte-sur-Aire;3;N/A - résultat non disponible;212;N/A - résultat non disponible;16
55571;Vilosnes-Haraumont;1;0;254;1;7
55572;Vittarville;1;0;91;1;8
55573;Void-Vacon;9;5.9;1606;17;104
55574;Vouthon-Bas;0;N/A - résultat non disponible;40;N/A - résultat non disponible;3
55575;Vouthon-Haut;0;N/A - résultat non disponible;78;N/A - résultat non disponible;1
55577;Waly;1;N/A - résultat non disponible;57;N/A - résultat non disponible;7
55578;Warcq;1;0;182;4;11
55579;Watronville;0;0;102;1;1
55580;Wavrille;1;0;48;1;2
55581;Willeroncourt;0;100;107;1;3
55582;Wiseppe;1;N/A - résultat non disponible;92;N/A - résultat non disponible;3
55583;Woël;0;0;208;4;15
55584;Woimbey;0;100;130;1;5
55586;Xivray-et-Marvoisin;0;0;116;2;8
56001;Allaire;25;10.3;3906;29;229
56002;Ambon;13;20;2091;20;186
56003;Arradon;28;3.9;5820;76;556
56004;Arzal;32;8.3;1794;36;184
56005;Arzon;25;4;2272;25;338
56006;Augan;13;16.7;1542;12;71
56007;Auray;102;8.7;14417;206;1620
56008;Baden;37;7.1;4864;70;434
56009;Bangor;10;0;1002;6;110
56010;Baud;44;4;6246;50;477
56011;Béganne;6;7.7;1458;13;68
56012;Beignon;14;0;1939;13;111
56013;Belz;23;11.7;3869;60;324
56014;Berné;8;0;1558;21;72
56015;Berric;15;36;2119;25;108
56017;Bignan;12;12.5;2750;16;143
56018;Billiers;2;12.5;1056;16;62
56019;Billio;0;28.6;324;7;9
56020;Bohal;4;28.6;862;7;42
56021;Brandérion;2;9.1;1480;11;55
56022;Brandivy;8;0;1423;14;85
56023;Brech;57;6.5;7057;62;543
56024;Bréhan;9;11.1;2298;18;114
56025;Brignac;1;0;198;3;8
56026;Bubry;21;29.2;2262;24;171
56027;Buléon;6;0;546;5;39
56028;Caden;15;0;1570;13;91
56029;Calan;4;10;1267;10;63
56030;Camoël;4;14.3;1156;7;68
56031;Camors;14;12.5;3180;48;195
56032;Campénéac;8;14.3;1940;21;78
56033;Carentoir;20;5.3;3137;38;187
56034;Carnac;35;5.3;4215;95;717
56035;Caro;5;0;1132;11;45
56036;Caudan;52;15.8;7110;76;621
56039;La Chapelle-Neuve;5;0;1002;14;45
56040;Cléguer;18;5.6;3404;36;169
56041;Cléguérec;18;6.7;2849;30;148
56042;Colpo;9;7.7;2258;26;99
56043;Concoret;12;9.1;765;11;59
56044;Cournon;5;12.5;805;8;29
56045;Le Cours;2;12.5;673;8;23
56046;Crach;31;13.6;3458;44;404
56047;Crédin;6;0;1493;10;70
56048;Le Croisty;11;10;742;10;42
56050;La Croix-Helléan;1;0;881;8;29
56051;Cruguel;6;0;661;5;29
56052;Damgan;6;5;1930;20;195
56053;Elven;30;13.3;6543;60;383
56054;Erdeven;25;4.3;3987;46;363
56055;Étel;13;4.3;2058;23;160
56056;Évriguet;2;0;210;8;8
56057;Le Faouët;15;3.8;2816;26;210
56058;Férel;18;8.7;3445;23;193
56060;Les Fougerêts;9;20;960;5;56
56061;La Gacilly;42;11.4;4011;35;270
56062;Gâvres;5;0;685;5;49
56063;Gestel;6;0;2569;20;125
56065;Gourhel;1;9.1;724;11;22
56066;Gourin;22;4.8;3892;21;238
56067;Grand-Champ;26;11.9;5859;59;354
56068;La Grée-Saint-Laurent;1;0;310;6;13
56069;Groix;19;9.7;2308;31;263
56070;Guégon;13;0;2308;21;124
56071;Guéhenno;11;0;804;4;48
56072;Gueltas;1;12.5;532;8;15
56073;Guémené-sur-Scorff;8;0;1136;9;110
56074;Guénin;19;0;1895;13;86
56075;Guer;35;4;6056;50;395
56076;Guern;11;10;1379;20;67
56077;Le Guerno;8;0;975;4;60
56078;Guidel;49;8.2;12236;134;881
56079;Guillac;14;0;1402;13;72
56080;Guilliers;12;0;1352;11;58
56081;Guiscriff;8;3.8;2053;26;118
56082;Helléan;0;0;384;3;25
56083;Hennebont;66;11;15831;154;919
56084;Le Hézo;5;18.8;898;16;91
56085;Hœdic;1;50;103;2;13
56086;Île-d'Houat;3;20;214;5;18
56087;Île-aux-Moines;4;0;632;5;95
56088;Île-d'Arz;4;16.7;317;6;51
56089;Inguiniel;15;20.7;2196;29;123
56090;Inzinzac-Lochrist;23;11.5;6631;52;290
56091;Josselin;20;4.8;2559;21;224
56092;Kerfourn;4;0;842;2;29
56093;Kergrist;2;0;713;6;35
56094;Kervignac;39;9.3;7085;54;438
56096;Landaul;10;10.3;2487;29;132
56097;Landévant;27;7.7;4049;39;228
56098;Lanester;76;14;23188;229;1207
56099;Langoëlan;3;0;404;6;29
56100;Langonnet;20;20;1851;15;99
56101;Languidic;51;11.6;8046;86;452
56102;Forges de Lanouée;16;10.5;2190;19;107
56103;Lantillac;3;0;291;1;10
56104;Lanvaudan;2;9.1;809;11;28
56105;Lanvénégen;9;10.5;1133;19;60
56106;Larmor-Baden;6;0;891;14;104
56107;Larmor-Plage;31;7.8;8368;90;760
56108;Larré;5;50;1102;6;49
56109;Lauzach;8;18.8;1237;16;64
56110;Lignol;7;0;855;7;47
56111;Limerzel;5;10;1306;10;63
56112;Lizio;11;0;807;7;45
56113;Locmalo;2;10;894;10;36
56114;Locmaria;15;14.3;973;14;85
56115;Locmaria-Grand-Champ;6;17.6;1825;17;100
56116;Locmariaquer;11;0;1567;20;159
56117;Locminé;24;2.5;4708;40;351
56118;Locmiquélic;24;9.5;4094;42;254
56119;Locoal-Mendon;37;6.7;3529;45;290
56120;Locqueltas;10;20;1980;15;109
56121;Lorient;292;10.3;58202;857;4877
56122;Loyat;13;9.1;1734;11;73
56123;Malansac;18;8.7;2292;23;156
56124;Malestroit;20;5.6;2533;18;227
56125;Malguénac;5;0;1849;20;79
56126;Marzan;20;17.2;2611;29;154
56127;Mauron;18;10.8;3169;37;193
56128;Melrand;6;10;1559;20;96
56129;Ménéac;8;10;1478;10;96
56130;Merlevenez;14;6.2;3191;32;195
56131;Meslan;8;0;1475;14;68
56132;Meucon;5;18.8;2278;16;125
56133;Missiriac;5;0;1192;7;41
56134;Mohon;6;0;988;6;64
56135;Molac;5;0;1636;9;86
56136;Monteneuf;10;0;760;10;42
56137;Monterblanc;18;6.7;3342;30;189
56139;Montertelot;3;40;370;5;17
56140;Moréac;26;15.2;3692;33;214
56141;Moustoir-Ac;10;4.8;1713;21;109
56143;Muzillac;32;11.1;5022;63;463
56144;Évellys;20;3.6;3384;28;149
56145;Néant-sur-Yvel;8;9.1;1070;11;53
56146;Neulliac;9;9.1;1476;11;82
56147;Nivillac;26;8.3;4874;60;340
56148;Nostang;6;20;1650;10;87
56149;Noyal-Muzillac;10;8;2548;25;120
56151;Noyal-Pontivy;22;14.3;3605;21;252
56152;Le Palais;42;6.4;2576;47;427
56153;Péaule;16;16.7;2856;30;175
56154;Peillac;12;16.7;1865;12;103
56155;Pénestin;17;4.2;2057;24;188
56156;Persquen;3;0;358;3;18
56157;Plaudren;9;6.7;1970;15;132
56158;Plescop;32;9.2;6200;76;519
56159;Pleucadeuc;10;25;1850;16;104
56160;Pleugriffet;7;12.5;1281;16;58
56161;Ploemel;28;8.8;3109;34;293
56162;Ploemeur;70;7.7;18873;208;1474
56163;Ploërdut;10;23.1;1259;13;97
56164;Ploeren;35;6.2;6781;80;572
56165;Ploërmel;79;8.3;10021;120;856
56166;Plouay;30;14.6;5779;48;375
56167;Plougoumelen;26;11.1;2599;36;253
56168;Plouharnel;16;7.4;2272;27;257
56169;Plouhinec;33;5.6;5343;71;367
56170;Plouray;5;4;1022;25;74
56171;Pluherlin;16;14.3;1515;14;85
56172;Plumelec;22;16.1;2730;31;174
56173;Pluméliau-Bieuzy;26;9.5;4535;63;260
56174;Plumelin;19;9.5;2841;21;137
56175;Plumergat;12;12.2;4199;41;214
56176;Pluneret;25;10.4;6257;67;406
56177;Pluvigner;39;10.1;7644;69;521
56178;Pontivy;51;5.1;14547;158;913
56179;Pont-Scorff;27;6.1;4015;33;263
56180;Porcaro;3;0;749;3;18
56181;Port-Louis;13;5.1;2689;39;178
56182;Priziac;7;0;1024;12;52
56184;Questembert;46;8.2;8081;73;535
56185;Quéven;29;10.1;8906;89;488
56186;Quiberon;29;3.8;4782;80;659
56188;Quistinic;8;14.3;1423;21;74
56189;Radenac;6;11.1;1067;9;42
56190;Réguiny;8;4.2;1944;24;105
56191;Réminiac;0;0;431;6;18
56193;Riantec;15;13;5742;46;274
56194;Rieux;19;6.9;2841;29;140
56195;La Roche-Bernard;13;0;720;10;167
56196;Rochefort-en-Terre;21;11.1;636;9;115
56197;Val d'Oust;31;7.7;2808;26;164
56198;Rohan;7;0;1541;18;95
56199;Roudouallec;1;14.3;715;7;37
56200;Ruffiac;11;0;1396;8;80
56201;Le Saint;9;33.3;611;6;39
56202;Saint-Abraham;7;25;540;8;28
56203;Saint-Aignan;17;0;632;8;48
56204;Saint-Allouestre;6;0;651;2;22
56205;Saint-Armel;3;0;885;6;60
56206;Saint-Avé;56;9.4;12173;117;774
56207;Saint-Barthélemy;7;0;1182;7;63
56208;Saint-Brieuc-de-Mauron;4;25;294;4;17
56209;Sainte-Brigitte;1;0;178;2;10
56210;Saint-Caradec-Trégomel;4;0;468;2;33
56211;Saint-Congard;10;0;806;5;43
56212;Saint-Dolay;11;3.7;2636;27;121
56213;Saint-Gérand-Croixanvec;6;0;1309;8;54
56214;Saint-Gildas-de-Rhuys;12;10.3;1784;29;177
56215;Saint-Gonnery;6;14.3;1087;7;50
56216;Saint-Gorgon;1;25;428;4;12
56218;Saint-Gravé;9;0;745;7;37
56219;Saint-Guyomard;2;15.8;1446;19;54
56220;Sainte-Hélène;4;9.1;1298;11;70
56221;Saint-Jacut-les-Pins;11;0;1733;19;76
56222;Saint-Jean-Brévelay;23;5.6;2860;18;153
56223;Saint-Jean-la-Poterie;8;4.8;1430;21;64
56224;Saint-Laurent-sur-Oust;6;0;394;2;27
